username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink,
Las Vegas Jobs,LasVegas_Jobs_,5/12/2014 15:18,0,0,# LasVegas # Jobs Carmanah Signs Inc seeks a North American-based Sales Executive for Casino Market: NV-Las Vega... http://q.gs/6ySZ4,,,# #,4.66E+17,https://twitter.com/LasVegas_Jobs_/status/465933982040080384,
Jobs in Las Vegas,JobsinLasVegas1,5/12/2014 15:18,0,0,# Job # LasVegas Carmanah Signs Inc seeks a North American-based Sales Executive for Casino Market: NV-Las Vegas... http://q.gs/6ySZ4,,,# #,4.66E+17,https://twitter.com/JobsinLasVegas1/status/465933976817782785,
Marine & Maritime,MarineMaritime,5/22/2014 5:17,0,0,Marine LED and Solar Panel manufacturer Carmanah Technologies has signed a Heads of Agreement to acquire US Sol Inc. pic.twitter.com/TGfuE7mEe2,,,,4.69E+17,https://twitter.com/MarineMaritime/status/469406576840028160,
Alliance4Bike&Walk,BikeWalk,6/2/2014 14:34,0,2,Check out @ CarmanahTraffic's webinars on how to ensure long-term performance with solar-powered flashing beacons http://bit.ly/1mKcLrT,,@,,4.74E+17,https://twitter.com/BikeWalk/status/473533015851679745,
Walk San Francisco,walksf,6/5/2014 14:47,1,2,Thanks for MTs/RTs @ CarmanahTraffic @ CaliforniaWalks @ 1sidewalkballet @WalkersAS @SupeJaneKim @ MeghanCArnold & @ Kimberlyland,,@ @ @ @WalkersAS @SupeJaneKim @ @,,4.75E+17,https://twitter.com/walksf/status/474623481590460416,
UMassSafe,UMassSafe,6/6/2014 14:07,4,6,New traffic safety addition on campus today! Thanks @ CarmanahTraffic ! @ UMassITE @ UMassAmherst pic.twitter.com/WYXjPTF6X0,,@ @ @,,4.75E+17,https://twitter.com/UMassSafe/status/474975769332969472,
CareerFolio,CareerFolio,6/16/2014 2:52,1,2,"# Solar System Design Engineer at Carmanah Technologies Corporation - Toronto, Canada Area Apply Now http://goo.gl/tDrxGA # CF4Jobs # jobs",,,# # #,4.78E+17,https://twitter.com/CareerFolio/status/478429934289829888,
VIATEC,VictoriaTechJob,8/29/2014 15:48,0,2,"Online Marketing Specialist, Carmanah Technologies Corporation # careers # jobs # hiring http://ow.ly/ASl7k",,,# # #,5.05E+17,https://twitter.com/VictoriaTechJob/status/505441845527453696,
Carmanah Tech. Corp.,CarmanahTech,9/25/2014 18:21,0,1,US Coast Guard Selects Carmanah M800 Series # Solar Powered Marine Lanterns: http://ow.ly/BWLph # USCG,,,# #,5.15E+17,https://twitter.com/CarmanahTech/status/515264772288557056,
SeaWaves Magazine,seawaves_mag,9/25/2014 21:23,0,0,SeaWaves Magazine: Victoria-based Carmanah M800 Series Solar Powered Marine Lanterns Selected by US Coast Guard http://seawavesmagazine.blogspot.com/2014/09/carmanah-m800-series-solar-powered.html?spref=tw …,,,,5.15E+17,https://twitter.com/seawaves_mag/status/515310568828571648,
Murray Leslie,carmanah,12/6/2014 21:51,0,0,Arrived Las Vegas for the Nielsen Norman Usability Week conference. I feel like I'm in a very expensive Walmart...,,,,5.41E+17,https://twitter.com/carmanah/status/541424675101110275,
Best Jobs Victoria,BestJobsYYJ,1/11/2015 16:25,3,0,"Marketing Manager - Carmanah Technologies Corp. - Victoria, BC # yyj http://ow.ly/GTKGz",,,#,5.54E+17,https://twitter.com/BestJobsYYJ/status/554388580949569536,
Sooke Region Tourism,Sooke_Tourism,1/17/2015 13:46,5,2,Carmanah Walbran Park is 20kms from Port Renfrew - another incredible hike with old-growth forest # yyj # explorebcpic.twitter.com/YV6AVsnGbo,,,# #,5.57E+17,https://twitter.com/Sooke_Tourism/status/556523069699682304,
CanSIA,CanadianSIA,1/25/2015 15:05,3,0,SOLAR JOB ALERT: Vice President/Chief Operating Officer with Carmanah Technologies Corporation: http://ow.ly/HOLww,,,,5.59E+17,https://twitter.com/CanadianSIA/status/559441907492085760,
VIATEC,VictoriaTechJob,4/24/2015 11:28,2,1,"Receptionist/Administrative Assistant, Carmanah Technologies Corporation # careers # jobs # hiring http://ow.ly/M4uS3",,,# # #,5.92E+17,https://twitter.com/VictoriaTechJob/status/591624654361649155,
Carmanah Airports,CarmanahAvia,5/7/2015 18:42,1,3,Say yes to less with # Carmanah solar airfield lighting! # Simple # solar # reliablepic.twitter.com/rM2NR0NUi1,,,# # # #,5.96E+17,https://twitter.com/CarmanahAvia/status/596444975480459264,
Marine & Maritime,MarineMaritime,6/12/2015 8:00,1,0,". @ CarmanahTech buys the Sabik Group, a marine navigation lighting company, in a cash & share deal worth €21.5 million pic.twitter.com/XBmOgwEjbM",,@,,6.09E+17,https://twitter.com/MarineMaritime/status/609329388971270145,
AECinfo.com,AECinfo,6/27/2015 13:56,0,0,Mark warning and stop signs with Carmanah's 24-hour flashing Beacons: http://bit.ly/1SSVNZq,,,,6.15E+17,https://twitter.com/AECinfo/status/614854928939397123,
CanSIA,CanadianSIA,7/3/2015 15:05,2,1,SOLAR JOB ALERT: Two positions (AutoCAD Drafter & Systems Designer) with Carmanah Technologies Corporation - http://ow.ly/P5NAR,,,,6.17E+17,https://twitter.com/CanadianSIA/status/617046454738264065,
CanSIA,CanadianSIA,7/29/2015 9:35,4,1,SOLAR JOB ALERT: Project Coordinator with Carmanah Technologies Corporation - http://ow.ly/Qe51q,,,,6.26E+17,https://twitter.com/CanadianSIA/status/626385459455885312,
Jobs in Victoria BC,Victoria__Jobs,8/8/2015 18:05,0,1,"Product Designer, Electronics: Carmanah Technologies Corporation (Victoria BC): Carmanah is looking… http://www.eluta.ca/search?ptitle=Product+Designer%2C+Electronics&position=c4de235716f9c18275e856956bd56663&imo=1&utm_source=dlvr.it&utm_medium=twitter … # victoria # bc""",,,# #,6.30E+17,https://twitter.com/Victoria__Jobs/status/630137678474772484,
Times Colonist,timescolonist,8/13/2015 9:59,2,0,On the Street: $10.3M profit for Carmanah Technologies # yyj http://bit.ly/1WlNxnu,,,#,6.32E+17,https://twitter.com/timescolonist/status/631827392647036928,
Tara Zajac,TLZajac,8/14/2015 14:27,3,0,Interested in working in # yyj 's growing tech sector? Carmanah Technologies Corp. is hiring. # jobs https://lnkd.in/eRXBTj6,,,# #,6.32E+17,https://twitter.com/TLZajac/status/632257197313921024,
Carmanah Tech. Corp.,CarmanahTech,9/29/2015 14:34,0,3,Featured today in the @ globeandmail: Carmanah 'turnaround story' signals more growth ahead: http://ow.ly/SO7Py,,@,,6.49E+17,https://twitter.com/CarmanahTech/status/648928748981604352,
Victoria Buzz,victoriabuzzes,11/6/2015 2:10,0,1,"Cheewhat Giant, Carmanah Valley, between Port Alberni and Bamfield. Photo credit: Tom Chaschowy http://fb.me/7LpzlJW5w",,,,6.63E+17,https://twitter.com/victoriabuzzes/status/662527533867364352,
Carmanah Tech. Corp.,CarmanahTech,11/6/2015 12:03,3,4,Carmanah Technologies featured as @ VIATeC tectorian of the week! http://ow.ly/UkYmV pic.twitter.com/YaVPf37iUz,,@,,6.63E+17,https://twitter.com/CarmanahTech/status/662676571338244096,
Marguerite Casey,mcaseyW,11/6/2015 15:42,0,2,"Carmanah Technologies Tectorian of the Week, UVic Co-op & Career Supporter http://go.shr.lc/1kyXkHW @ uvicbusicoop",,@,,6.63E+17,https://twitter.com/mcaseyW/status/662731908581756929,
AECinfo.com,AECinfo,11/10/2015 1:49,0,0,Carmanah R829 Series Solar School Zone Flashing Beacons: http://bit.ly/1WOdXLV,,,,6.64E+17,https://twitter.com/AECinfo/status/663971678612008960,
Carmanah Tech. Corp.,CarmanahTech,11/10/2015 22:27,1,3,Carmanah Technologies wins Greenest Office at Vancouver Island # EcoStarAwards,,,#,6.64E+17,https://twitter.com/CarmanahTech/status/664283270314639364,
SookeTransitionTown,SookeTransition,11/23/2015 19:39,2,0,Port Renfrew's Jon Cash and the Friends of Carmanah/Walbran will ask District of Sooke council tonight for a... http://fb.me/5bdBVbvjU,,,,6.69E+17,https://twitter.com/SookeTransition/status/668952161418522624,
My opinion,pushfix,1/6/2016 2:39,0,0,"@ ronaldsb @ Allpluscomputer My recent hacks are of Carmanah light beacons and Zebra thermal printers, no iPhone hacking since 2011 or so",,@ @,,6.85E+17,https://twitter.com/pushfix/status/684640413974528000,
VIATEC,VictoriaTechJob,1/18/2016 11:44,1,0,"Marketing Communications Specialist, Carmanah Technologies Corporation # careers # jobs # hiring http://ow.ly/XemrS",,,# # #,6.89E+17,https://twitter.com/VictoriaTechJob/status/689126218961162243,
Carmanah Airports,CarmanahAvia,2/9/2016 13:22,0,1,Come visit us this week in Ghana @ CAA_Kenya ! +30 airports using Carmanah solar airfield lights in Africa. http://carmanah.com/files/documents/pdf/why-select-carmanahs-a704.pdf …,,@,,6.97E+17,https://twitter.com/CarmanahAvia/status/697123538516348928,
Carmanah Tech. Corp.,CarmanahTech,2/15/2016 12:36,2,1,RT @ CarmanahAvia: Carmanah Technologies display solar aviation lights at Accra Summit http://www.newsghana.com.gh/carmanah-technologies-display-solar-aviation-lights-at-accra-summit/ … via @ news_ghana,,@ @,,6.99E+17,https://twitter.com/CarmanahTech/status/699286282183307264,
Carmanah Tech. Corp.,CarmanahTech,3/8/2016 12:31,1,2,RT @ AndrewDuffyTC: Victoria's Carmanah Technologies finds its guiding light https://shar.es/1COOds via @ timescolonist # turnaround # yyj,,@ @,# #,7.07E+17,https://twitter.com/CarmanahTech/status/707257347689811968,
Amanda McKay,Hire_Potential,3/14/2016 22:57,0,1,Victoria’s Carmanah Technologies finds its guiding light http://www.timescolonist.com/business/victoria-s-carmanah-technologies-finds-its-guiding-light-1.2192296 … @ CarmanahTech # congrats # yyjsuccessstory,,@,# #,7.10E+17,https://twitter.com/Hire_Potential/status/709574333262204928,
Usama Aftab,robingosh,3/16/2016 16:23,0,3,"Only by attending these conference, i realize how much i love to learn # BluetoothWorld # CarmanahTechnologies",,,# #,7.10E+17,https://twitter.com/robingosh/status/710199779800653824,
Canadian Riviera,CanadianRiviera,4/10/2016 12:45,0,0,Sol by Carmanah – EG Series Outdoor Lighting Solutions http://www.youtube.com/watch?feature=player_embedded&v=uzjdP2JWGnk … http://canadianriviera.com/sol-by-carmanah-eg-series-outdoor-lighting-solutions/ …,,,,7.19E+17,https://twitter.com/CanadianRiviera/status/719204750407798784,
Carmanah Tech. Corp.,CarmanahTech,4/11/2016 19:07,2,1,Today we presented the 1st Carmanah Clean Technology Award the Vancouver Island Regional Science Fair # CarmanahCSRpic.twitter.com/3WYylVcA3r,,,#,7.20E+17,https://twitter.com/CarmanahTech/status/719663300708012032,
Carmanah Traffic,CarmanahTraffic,5/11/2016 17:29,1,5,RT @ CarmanahTech: We are SO EXCITED at being selected as a EMPLOYER OF THE YEAR finalist @ VIATEC 2016 # VIATECAwardspic.twitter.com/RMcsi4I2xD,,@ @,#,7.31E+17,https://twitter.com/CarmanahTraffic/status/730510280636125184,
Sabik Marine,SabikOy,5/27/2016 5:03,2,1,An easy to install special structure for Carmanah and Sabik lanterns. More info http://www.marine.sabik.com pic.twitter.com/0rywna6MWl,,,,7.36E+17,https://twitter.com/SabikOy/status/736120556014161920,
Eugene Wilkie,NOW1SOLAR,6/23/2016 20:40,1,2,TY for the RT @ CarmanahTraffic @ KristaKaroFL @ AmazingChevVolt @ PhilStojanovicpic.twitter.com/yGYpsG2Cvf,,@ @ @ @,,7.46E+17,https://twitter.com/NOW1SOLAR/status/746140875407921152,
VIATEC,VIATEC,6/25/2016 0:39,1,5,"Congratulations Carmanah Technologies ( @ CarmanahTech), # VIATECaward winner for Employer of the… https://www.instagram.com/p/BHEHl8thcQX/",,@,#,7.47E+17,https://twitter.com/VIATEC/status/746563403917844481,
Jobs in Victoria BC,Victoria__Jobs,6/25/2016 14:42,0,1,"Product Manager: Carmanah Technologies Corporation (Victoria BC): Reporting to the Manager of… http://www.eluta.ca/search?ptitle=Product+Manager&position=7644b8ad59ebd8235fa48d39ebe644ac&imo=1&utm_source=dlvr.it&utm_medium=twitter … # victoria # bc""",,,# #,7.47E+17,https://twitter.com/Victoria__Jobs/status/746775534529437696,
Internet of Things,TheIoT,8/30/2016 20:39,7,1,Globalstar up 7.2% on strategic deal with Carmanah Technologies https://alltheinternetofthings.com/entries/75116 # IoT,,,#,7.71E+17,https://twitter.com/TheIoT/status/770783102163714049,
Davalyn Corporation,DavalynCorp,8/30/2016 21:32,1,1,Globalstar up 7.2% on strategic deal with Carmanah Technologies http://ow.ly/EPAB50416LM,,,,7.71E+17,https://twitter.com/DavalynCorp/status/770796321481625600,
kitimi,kitimi2,8/31/2016 8:38,1,2,"Globalstar Inc. (NYSE:GSAT) signs strategic agreement with Carmanah Technologies: Caleres, Inc. (NYSE:CAL … – B... http://ow.ly/QXAX5041W0Y",,,,7.71E+17,https://twitter.com/kitimi2/status/770963958488530948,
Via Satellite Mag,Via_Satellite,8/31/2016 17:24,2,5,"Carmanah Technologies and Globalstar Forge Pact on IoT, Solar M2M Devices http://www.satellitetoday.com/telecom/2016/08/31/carmanah-technologies-globalstar-forge-pact-iot-solar-m2m-devices/ …pic.twitter.com/5hH33ujLmF",,,,7.71E+17,https://twitter.com/Via_Satellite/status/771096287974461441,
Bert Zethof,bertzethof,9/10/2016 13:23,0,0,Victoria company Carmanah Technologies Corp. and other green technology businesses using LEDs are well-positioned fo…https://lnkd.in/eP3kBxq,,,,7.75E+17,https://twitter.com/bertzethof/status/774659480474624000,
Michael Dingle,dinglemichael,10/11/2016 18:22,0,0,Carmanah announces intent to divest its Power Division & focus on signals + solar LED for infrastructure business http://carmanah.com/company/news-and-updates/news-release/carmanah-announces-intent-divest-its-power-division#.V_1lTWWSwTs.twitter …,,,#,7.86E+17,https://twitter.com/dinglemichael/status/785968903159676933,
MOVE renewable,MOVE_renewable,10/18/2016 4:33,0,2,Sabik Offshore and Orga Aviation Combine Offshore Wind Farm Aids to Navigation Offering: German marine aids t... http://bit.ly/2efPEcA,,,,7.88E+17,https://twitter.com/MOVE_renewable/status/788296963208859648,
Carmanah Tech. Corp.,CarmanahTech,10/26/2016 14:10,0,9,Carmanah Technologies Selected as a 2016 EcoStar Awards Finalist in the Category of Technology Excellence! pic.twitter.com/Mt8CsvjDfF,,,,7.91E+17,https://twitter.com/CarmanahTech/status/791341130361298949,
Jobs in Victoria BC,Victoria__Jobs,11/7/2016 17:28,0,0,"Technical Customer Support: Carmanah Technologies Corporation (Victoria BC): port role is… http://www.eluta.ca/search?ptitle=Technical+Customer+Support&position=c582fed3c6e1cc7a5093c0ed2f92e5cb&imo=1&utm_source=dlvr.it&utm_medium=twitter … # victoria # bc""",,,# #,7.96E+17,https://twitter.com/Victoria__Jobs/status/795754761655980033,
Jobs in BC,BC__jobs,11/7/2016 19:35,0,0,"Technical Customer Support: Carmanah Technologies (Victoria): port role is responsible for providing… http://www.eluta.ca/search?ptitle=Technical+Customer+Support&position=c582fed3c6e1cc7a5093c0ed2f92e5cb&imo=1&utm_source=dlvr.it&utm_medium=twitter … # bc # jobs""",,,# #,7.96E+17,https://twitter.com/BC__jobs/status/795786853462863872,
Victoria Buzz,victoriabuzzes,11/8/2016 0:41,0,0,"Evening light in the Walbran."" Carmanah Walbran Provincial Park"," 20 kms northwest of Port Renfrew. : ©... http://fb.me/7ElfwGxZd""",,,,7.96E+17,https://twitter.com/victoriabuzzes/status/795863780873773056
Carmanah Tech. Corp.,CarmanahTech,11/16/2016 14:59,2,6,EcoStar awards acknowledge Island's greenest businesses - Carmanah recognized for Technology Excellence http://ow.ly/ZAK0306f1zp,,,,7.99E+17,https://twitter.com/CarmanahTech/status/798978706660347904,
Sabik Marine,SabikOy,11/17/2016 1:48,2,3,Sabik Marine proudly introduces under Carmanah brand a new innovative self-contained lantern M660: https://youtu.be/n-8LaKpF1nM,,,#,7.99E+17,https://twitter.com/SabikOy/status/799142032065368064,
Inside Marine,InsideMarine,11/21/2016 9:01,0,0,"Sabik Marine launches M660, the next generation short to medium range self-contained lantern, read more at http://bit.do/cSJuw",,,,8.01E+17,https://twitter.com/InsideMarine/status/800700573808988160,
Nick Ronstein,NickRonstein,11/29/2016 11:17,0,1,BRIEF-Carmanah to acquire Ekta branded products and contracts from Cybernetica AS # VentureCapital * Carmanah to acq… pic.twitter.com/a5LpO0nhaw,,,#,8.04E+17,https://twitter.com/NickRonstein/status/803633875247394817,
Sabik Marine,SabikOy,11/30/2016 5:30,2,2,"Sabik Marine to strengthen Marine Division with acquisition of Cybernetica’s marine signal business, read more: http://www.sabik-marine.com",,@,,8.04E+17,https://twitter.com/SabikOy/status/803909121095430144,
Topicly Renewables,topiclysolar,12/4/2016 2:27,0,1,Now tracking: Why Choose # solarpower with Carmanah Telematics? http://www.topicly.io/topic/renewable-energy?5843b9951345192e003b654b …,,,#,8.05E+17,https://twitter.com/topiclysolar/status/805312568399187968,
Mr. Solar®,MrSolarCom,12/4/2016 3:31,0,1,# Solar # Energy • Why Choose Solar Power with Carmanah Telematics? http://ow.ly/8mXV507bqbD,,,# #,8.05E+17,https://twitter.com/MrSolarCom/status/805328713839734785,
Swift Labs Inc.,SwiftLabsCanada,12/13/2016 10:12,0,1,"West coast trip to meet up with @ CarmanahTech following the successful launch of their latest product, the Sabik Marine Lantern M660!! pic.twitter.com/jObSvRMlrF",,@,,8.09E+17,https://twitter.com/SwiftLabsCanada/status/808690956488810497,
4-traders.com,ForTraders,1/3/2017 8:46,0,0,Carmanah Technologies : Completes Acquisition of EKTA branded products and contracts from Cybernetica AS http://www.4-traders.com/CARMANAH-TECHNOLOGIES-COR-1409504/news/Carmanah-Technologies-Completes-Acquisition-of-EKTA-branded-products-and-contracts-from-Cybernetic-23635937/ …,,,,8.16E+17,https://twitter.com/ForTraders/status/816279459896692736,
Financial Buzz,financialbuzz,1/3/2017 11:51,0,0,Carmanah Completes Acquisition of EKTA branded products and contracts from Cybernetica AS http://financialbuzz.com/carmanah-completes-acquisition-of-ekta-branded-products-and-contracts-from-cybernetica-as-651746 …,,,,8.16E+17,https://twitter.com/financialbuzz/status/816326239191339009,
Set Sail Marine,SetSailMarine,1/3/2017 21:59,0,0,Carmanah Acquires EKTA Marine Aids http://ift.tt/2iG6VzG # Maritime & # Ship # News,,,# # #,8.16E+17,https://twitter.com/SetSailMarine/status/816479235682533377,
SF Shipping,SFShipping,1/3/2017 22:18,0,0,SanFranciscoShipping Carmanah Acquires EKTA Marine Aids http://dlvr.it/N1zgBb # SFShipping,,,#,8.16E+17,https://twitter.com/SFShipping/status/816483939447488512,
Jobs in Victoria BC,Victoria__Jobs,1/10/2017 12:31,1,0,"Executive Assistant: Carmanah Technologies Corporation (Victoria BC): Carmanah is looking for an… http://www.eluta.ca/search?ptitle=Executive+Assistant&position=8ee9f68c9f9a54acaa653a3eb4e82f4d&imo=1&utm_source=dlvr.it&utm_medium=twitter … # victoria # bc""",,,# #,8.19E+17,https://twitter.com/Victoria__Jobs/status/818872928527781889,
Carmanah Tech. Corp.,CarmanahTech,1/31/2017 17:22,4,5,Carmanah to provide remote monitored LED lanterns for Norwegian Coastal Administration - http://ow.ly/lzsp308y3GN pic.twitter.com/pjvG5V8xQt,,,,8.27E+17,https://twitter.com/CarmanahTech/status/826556286103863296,
Sabik Marine,SabikOy,2/1/2017 2:05,1,2,SABIK MARINE /Carmanah to provide remote monitored LED lanterns for Norwegian Coastal Administration | Carmanah: http://carmanah.com/company/news-and-updates/news-release/carmanah-provide-remote-monitored-led-lanterns-norwegian#.WJGHfeYd2tc.twitter …,,@ @,#,8.27E+17,https://twitter.com/SabikOy/status/826687822828548098,
Sabik Marine,SabikOy,2/1/2017 2:05,1,2,SABIK MARINE /Carmanah to provide remote monitored LED lanterns for Norwegian Coastal Administration | Carmanah: http://carmanah.com/company/news-and-updates/news-release/carmanah-provide-remote-monitored-led-lanterns-norwegian#.WJGHfeYd2tc.twitter …,,,#,8.27E+17,https://twitter.com/SabikOy/status/826687822828548098,
Dallas Gislason,DallasGislason,3/13/2017 22:07,0,3,"FirstLight, JSF Technologies, Carmanah, Urban Solar. All locally based and would contribute I bet.",,,,8.41E+17,https://twitter.com/DallasGislason/status/841470925094576129,
Sabik Marine,SabikOy,3/14/2017 4:24,0,4,Sabik Marine # Throwback moments - Making of # M660 video https://youtu.be/n-8LaKpF1nM @ CarmanahTech @ KASKIAgency # weshowtheway # extremetestingpic.twitter.com/EYkXpnIo6S,,@ @,# # # #,8.42E+17,https://twitter.com/SabikOy/status/841565773814464513,
Carmanah Traffic,CarmanahTraffic,3/20/2017 15:43,0,2,"# YEG moving ahead with # VisionZero 70 to 380 dangerous crossings to be fixed RRFBs are a low-cost, highly effective treatment!pic.twitter.com/2bztIcyY07",,,# #,8.44E+17,https://twitter.com/CarmanahTraffic/status/843910986297835520,
Global LEDsOLEDs,GlobalLEDsOLEDs,4/18/2017 14:20,0,1,"Global LED Obstruct Lighting Market 2017 - Carmanah Technologies, Hughey & Phillips, DialightGlobal LED Obstruct... http://fb.me/6GTIP2v95",,,,8.54E+17,https://twitter.com/GlobalLEDsOLEDs/status/854399155975933952,
Sabik Marine,SabikOy,5/10/2017 2:51,0,1,SABLITZ - SABIK MARINE Newsletter 2/2017 is out now # weshowtheway http://www.anpdm.com/t/7h07J,,,#,8.62E+17,https://twitter.com/SabikOy/status/862198268482252800,
Carmanah Traffic,CarmanahTraffic,5/10/2017 20:27,3,4,# BiketoSchoolday May 10 Many benefits: health + environment + safer streets + lower costs! http://www.walkbiketoschool.org/ @ SafeRoutesNowpic.twitter.com/S45yVv9xf9,,@,#,8.62E+17,https://twitter.com/CarmanahTraffic/status/862464085840941056,
Sabik Marine,SabikOy,5/18/2017 5:13,0,2,"SABIK BLUETOOTH® CONTROL - EASY, SAFE AND COST-EFFECTIVE - now available for a comprehensive range of marine lanterns. Thanks @ DY_Magazinehttps://twitter.com/DY_Magazine/status/864901939913515011 …",,@,,8.65E+17,https://twitter.com/SabikOy/status/865133131065696256,
Emily Acheson,EmilyAcheson1,5/23/2017 15:45,0,0,"Nice! I did the Carmanah Walbran, stayed for a night in Port Renfrew, then a couple days in Victoria. :) Very beautiful for camping!",,,,8.67E+17,https://twitter.com/EmilyAcheson1/status/867104109660217344,
Business Wire-Energy,BW_Energy,7/4/2017 9:20,1,0,"Global Airport Smart Lighting Market 2017-2021 - Key vendors are Intellectual property landscape, Carmanah… http://dlvr.it/PS7n8B pic.twitter.com/Df7E5Krnb4",,,,8.82E+17,https://twitter.com/BW_Energy/status/882227637455691780,
Business Wire-Energy,BW_Energy,7/4/2017 9:20,1,0,"Global Airport Smart Lighting Market 2017-2021 - Key vendors are Intellectual property landscape, Carmanah… http://dlvr.it/PS7n8B pic.twitter.com/Df7E5Krnb4",,,,8.82E+17,https://twitter.com/BW_Energy/status/882227637455691780,
Business Wire-Manu.,BW_Manufacturin,7/4/2017 9:32,1,0,"Global Airport Smart Lighting Market 2017-2021 - Key vendors are Intellectual property landscape, Carmanah… http://dlvr.it/PS7tkJ pic.twitter.com/qfjrA5wd7R",,,,8.82E+17,https://twitter.com/BW_Manufacturin/status/882230564010442752,
BlenheimChalcotNews,Blenchalnews,7/4/2017 10:19,0,1,"Global Airport Smart Lighting Market 2017-2021 - Key vendors are Intellectual property landscape, Carmanah Technol… http://ift.tt/2tdxzV9",,,,8.82E+17,https://twitter.com/Blenchalnews/status/882242393692663812,
BlenheimChalcotNews,Blenchalnews,7/4/2017 10:19,0,1,"Global Airport Smart Lighting Market 2017-2021 - Key vendors are Intellectual property landscape, Carmanah Technol… http://ift.tt/2tdxzV9",,,,8.82E+17,https://twitter.com/Blenchalnews/status/882242393692663812,
Carmanah Traffic,CarmanahTraffic,7/20/2017 15:17,1,4,This is one way to get drivers’ attention in a flash! http://bit.ly/2tHbNGj pic.twitter.com/f67L5CDOxE,,,,8.88E+17,https://twitter.com/CarmanahTraffic/status/888115562009640961,
TechAnnouncer,TechAnnouncer,7/25/2017 7:04,0,2,"Global Airport Lighting System Market 2017 By Top Players - Astronics, Youyang, Airsafe Airport Equipment, Carmanah Technologies - ... pic.twitter.com/ssdd7jvP2n",,,,8.90E+17,https://twitter.com/TechAnnouncer/status/889803531460521985,
TechAnnouncer,TechAnnouncer,7/25/2017 7:04,0,2,"Global Airport Lighting System Market 2017 By Top Players - Astronics, Youyang, Airsafe Airport Equipment, Carmanah Technologies - ... pic.twitter.com/ssdd7jvP2n",,,,8.90E+17,https://twitter.com/TechAnnouncer/status/889803531460521985,
TechAnnouncer,TechAnnouncer,7/25/2017 7:04,0,2,"Global Airport Lighting System Market 2017 By Top Players - Astronics, Youyang, Airsafe Airport Equipment, Carmanah Technologies - ... pic.twitter.com/ssdd7jvP2n",,,,8.90E+17,https://twitter.com/TechAnnouncer/status/889803531460521985,
Carmanah Traffic,CarmanahTraffic,7/25/2017 15:17,3,2,"Walking, biking & public transit should be safe and convenient for all. @ SafeRoutesNow offers a simple introduction: http://bit.ly/2qJXpAd pic.twitter.com/oVYylKHjzp",,@,,8.90E+17,https://twitter.com/CarmanahTraffic/status/889927520753254404,
4-traders.com,ForTraders,7/31/2017 8:46,0,0,Carmanah Technologies : to Acquire Vega Industries Limited http://www.4-traders.com/CARMANAH-TECHNOLOGIES-COR-1409504/news/Carmanah-Technologies-to-Acquire-Vega-Industries-Limited-24853755/ …,,,,8.92E+17,https://twitter.com/ForTraders/status/892003419166318594,
Financial Buzz,financialbuzz,7/31/2017 9:50,0,0,Carmanah to Acquire Vega Industries Limited http://financialbuzz.com/carmanah-to-acquire-vega-industries-limited-837255 …,,,,8.92E+17,https://twitter.com/financialbuzz/status/892019599159336960,
Owler Alerts,OwlerAlerts,7/31/2017 12:32,0,0,Carmanah ( @ CarmanahTech) acquired Vega Industries for $9M https://www.owler.com/iaApp/150029/carmanah-company-profile?utm_source=twitter&utm_medium=social&utm_campaign=atsp …,,@,,8.92E+17,https://twitter.com/OwlerAlerts/status/892060386689548289,
FinanzNachrichten.de,FN_Press,8/1/2017 8:52,0,0,Carmanah Closes Purchase of Vega Industries Limited http://www.finanznachrichten.de/nachrichten-2017-08/41352719-carmanah-closes-purchase-of-vega-industries-limited-256.htm …,,,,8.92E+17,https://twitter.com/FN_Press/status/892367505876033537,
Ani,animesh1977,8/1/2017 9:08,0,0,Carmanah Closes Purchase of Vega Industries Limited http://ift.tt/2vesKwL,,,,8.92E+17,https://twitter.com/animesh1977/status/892371396990513153,
Sabik Marine,SabikOy,8/2/2017 1:55,6,4,Welcome Vega to the Carmanah and Sabik team! # weshowthewayhttps://twitter.com/CarmanahTech/status/892481821618958337 …,,,#,8.93E+17,https://twitter.com/SabikOy/status/892624896748113920,
Carmanah Traffic,CarmanahTraffic,9/19/2017 14:08,2,4,RRFBs can help increase visibility on the darkest winter nights. Learn more at Booth 14 at the TAC Expo Sept 24-25: http://bit.ly/2wBZaO6 pic.twitter.com/4IQBQQbb0s,,,,9.10E+17,https://twitter.com/CarmanahTraffic/status/910203845787217920,
Vega Navigation,Vega_Navigation,9/21/2017 21:35,1,3,As a recent addition to the Carmanah family we have new sales team with more resources & solutions than ever before. https://goo.gl/ZFVy7B pic.twitter.com/OG0SACvLcM,,,,9.11E+17,https://twitter.com/Vega_Navigation/status/911041350715400192,
Carmanah Traffic,CarmanahTraffic,9/27/2017 14:07,2,4,"Watch this: Once familiar with the R920 RRFB, this crew could install it in about 25 minutes. See them in action:http://bit.ly/2yaeaEr",,,,9.13E+17,https://twitter.com/CarmanahTraffic/status/913102757799874560,
Carmanah Traffic,CarmanahTraffic,10/2/2017 18:30,1,2,"See the effective duo of school zone flashing beacons + RRFBs at crosswalks in action in St. Albert, AB, Canada: http://bit.ly/2xgw3U9 pic.twitter.com/CHPIPj4Ih6",,,,9.15E+17,https://twitter.com/CarmanahTraffic/status/914980985728634880,
